,system_id,system_name,date_stamp,energy_prod(KWh),energy_life(MWh),C02 (Kg),KWp,performance,lat,lon,date_installed
0,456888,Werribee Outdoor Pool,2018-10-27,110.5,49.5,101.67,29.8,3.7,-37.9064618,144.6513546,2017-04-27
0,9165429,Werribee Outdoor Pool,2018-10-28,163.9,,150.81,29.8,5.5,-37.9060583,144.6496718,2017-06-20
0,456888,Werribee Outdoor Pool,2018-10-28,163.9,49.7,150.81,29.8,5.5,-37.9064618,144.6513546,2017-04-27
0,9165429,Werribee Outdoor Pool,2018-10-30,165,,151.79,29.8,5.5,-37.9060583,144.6496718,2017-06-20
0,456888,Werribee Outdoor Pool,2018-10-29,158.8,49.8,146.05,29.8,5.3,-37.9064618,144.6513546,2017-04-27
0,456888,Werribee Outdoor Pool,2018-10-30,175.7,50.0,161.63,29.8,5.9,-37.9064618,144.6513546,2017-04-27
0,9165429,Werribee Outdoor Pool,2018-11-07,147.3,,135.54,29.8,5,-37.9060583,144.6496718,2017-06-20
0,9165429,Werribee Outdoor Pool,2018-10-31,106.9,,98.39,29.8,3.6,-37.9060583,144.6496718,2017-06-20
0,456888,Werribee Outdoor Pool,2018-10-31,96.3,50.1,88.56,29.8,3.2,-37.9064618,144.6513546,2017-04-27
0,9165429,Werribee Outdoor Pool,2018-11-01,93.7,,86.21,29.8,3.2,-37.9060583,144.6496718,2017-06-20
0,456888,Werribee Outdoor Pool,2018-11-01,93.7,50.2,86.21,29.8,3.2,-37.9064618,144.6513546,2017-04-27
0,9165429,Werribee Outdoor Pool,2018-11-04,147.6,,135.78,29.8,5,-37.9060583,144.6496718,2017-06-20
0,9165429,Werribee Outdoor Pool,2018-11-02,96.4,,88.66,29.8,3.2,-37.9060583,144.6496718,2017-06-20
0,456888,Werribee Outdoor Pool,2018-11-02,96.4,50.3,88.67,29.8,3.2,-37.9064618,144.6513546,2017-04-27
0,9165429,Werribee Outdoor Pool,2018-11-03,132.4,,121.84,29.8,4.5,-37.9060583,144.6496718,2017-06-20
0,456888,Werribee Outdoor Pool,2018-11-03,132.4,50.4,121.84,29.8,4.5,-37.9064618,144.6513546,2017-04-27
0,456888,Werribee Outdoor Pool,2018-11-04,147.6,50.6,135.78,29.8,5,-37.9064618,144.6513546,2017-04-27
0,9165429,Werribee Outdoor Pool,2018-11-05,95,,87.36,29.8,3.2,-37.9060583,144.6496718,2017-06-20
0,456888,Werribee Outdoor Pool,2018-11-05,95,50.7,87.36,29.8,3.2,-37.9064618,144.6513546,2017-04-27
0,456888,Werribee Outdoor Pool,2018-11-07,147.3,50.9,135.54,29.8,4.9,-37.9064618,144.6513546,2017-04-27
